experiment,model,family,algorithm,seed_index,episode_k,instant_regret,cumulative_regret,welfare,source
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,6,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,7,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,8,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,9,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,10,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,11,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,12,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,13,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,14,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,15,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,16,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,17,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,18,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,19,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom0,4,20,0,0,2.92,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,1,0.82,0.82,2.02,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,2,1.05,1.87,1.79,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,3,1.12,2.99,1.72,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,4,0.84,3.83,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,5,0.84,4.67,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,6,0.84,5.51,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,7,0.84,6.35,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,8,0.84,7.19,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,9,0.84,8.03,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,10,0.84,8.87,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,11,0.84,9.71,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,12,0.84,10.55,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,13,0.84,11.39,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,14,0.84,12.23,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,15,0.84,13.07,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,16,0.84,13.91,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,17,0.84,14.75,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,18,0.84,15.59,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,19,0.84,16.43,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,0,20,0.84,17.27,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,1,0.6,0.6,2.16,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,2,0.98,1.58,1.78,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,3,0.73,2.31,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,4,0.73,3.04,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,5,0.73,3.77,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,6,0.73,4.5,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,7,0.73,5.23,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,8,0.73,5.96,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,9,0.73,6.69,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,10,0.73,7.42,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,11,0.73,8.15,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,12,0.73,8.88,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,13,0.73,9.61,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,14,0.73,10.34,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,15,0.73,11.07,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,16,0.73,11.8,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,17,0.73,12.53,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,18,0.73,13.26,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,19,0.73,13.99,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,1,20,0.73,14.72,2.03,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,1,0.83,0.83,1.81,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,2,0.64,1.47,2,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,3,1.263154219,2.733154219,1.376845781,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,4,0.58,3.313154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,5,0.58,3.893154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,6,0.58,4.473154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,7,0.58,5.053154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,8,0.58,5.633154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,9,0.58,6.213154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,10,0.58,6.793154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,11,0.58,7.373154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,12,0.58,7.953154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,13,0.58,8.533154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,14,0.58,9.113154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,15,0.58,9.693154219,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,16,0.58,10.27315422,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,17,0.58,10.85315422,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,18,0.58,11.43315422,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,19,0.58,12.01315422,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,2,20,0.58,12.59315422,2.06,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,1,0.88,0.88,1.48,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,2,0.8,1.68,1.56,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,3,1.14,2.82,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,4,1.14,3.96,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,5,1.14,5.1,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,6,0.8,5.9,1.56,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,7,0.8,6.7,1.56,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,8,0.8,7.5,1.56,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,9,1.14,8.64,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,10,1.14,9.78,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,11,1.14,10.92,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,12,1.14,12.06,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,13,1.14,13.2,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,14,1.14,14.34,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,15,1.14,15.48,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,16,1.14,16.62,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,17,1.14,17.76,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,18,1.14,18.9,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,19,1.14,20.04,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,3,20,1.14,21.18,1.22,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,1,0.57,0.57,2.42,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,2,0.49,1.06,2.5,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,3,0.03,1.09,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,4,0.03,1.12,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,5,0.03,1.15,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,6,0.03,1.18,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,7,0.03,1.21,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,8,0.03,1.24,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,9,0.03,1.27,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,10,0.03,1.3,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,11,0.03,1.33,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,12,0.03,1.36,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,13,0.03,1.39,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,14,0.03,1.42,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,15,0.03,1.45,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,16,0.03,1.48,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,17,0.03,1.51,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,18,0.03,1.54,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,19,0.03,1.57,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom1,4,20,0.03,1.6,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,1,0.02,0.02,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,2,0.02,0.04,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,3,0.02,0.06,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,4,0.02,0.08,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,5,0.02,0.1,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,6,0.02,0.12,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,7,0.02,0.14,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,8,0.02,0.16,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,9,0.02,0.18,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,10,0.02,0.2,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,11,0.02,0.22,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,12,0.02,0.24,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,13,0.02,0.26,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,14,0.02,0.28,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,External LLM,atom_tom2,0,15,0.02,0.3,2.96,results/cloudgpt/E2_external_llm_baselines_gpt_5_4_nano_20260317_c19_K20_s5.npz
